month,ratio_quantity.08N,ratio_quantity.08P,ratio_quantity.08Q,ratio_quantity.08R,ratio_quantity.08T,ratio_quantity.08V,ratio_quantity.08W,ratio_quantity.08X,ratio_quantity.08Y,ratio_quantity.09A,ratio_quantity.09C,ratio_quantity.09D,ratio_quantity.09E,ratio_quantity.09F,ratio_quantity.09G,ratio_quantity.09H,ratio_quantity.09J,ratio_quantity.09L,ratio_quantity.09N,ratio_quantity.09P,ratio_quantity.09W,ratio_quantity.09X,ratio_quantity.09Y,ratio_quantity.10A,ratio_quantity.10C,ratio_quantity.10D,ratio_quantity.10E,ratio_quantity.10J,ratio_quantity.10K,ratio_quantity.10L,ratio_quantity.10Q,ratio_quantity.10R,ratio_quantity.10V,ratio_quantity.10X,ratio_quantity.11A,ratio_quantity.11E,ratio_quantity.11J,ratio_quantity.11M,ratio_quantity.11N,ratio_quantity.11X,ratio_quantity.12D,ratio_quantity.12F,ratio_quantity.13T,ratio_quantity.14L,ratio_quantity.14Y,ratio_quantity.15A,ratio_quantity.15C,ratio_quantity.15D,ratio_quantity.15E,ratio_quantity.15F,ratio_quantity.15M,ratio_quantity.15N,ratio_quantity.99A,ratio_quantity.99C,ratio_quantity.99D,ratio_quantity.99E,ratio_quantity.99F,ratio_quantity.99G,ratio_quantity.99H,ratio_quantity.99J,ratio_quantity.99K,ratio_quantity.99M,ratio_quantity.99N
1441065600,0.6768098800840319,0.4605487246158496,0.4545527813149792,0.4926715112698608,0.6845600122167633,0.5933964917576198,0.4700589252438433,0.39565253846476334,0.7268993839835729,0.7065956888114392,2.095824896193635,2.232380829308479,2.0427920937924138,2.186277067571093,1.7073481715237437,1.2509401237126059,1.4988806559625778,1.1297412780617664,1.1630274917977148,3.4861040766404088,2.017620094405534,1.2283429396050405,0.6923533419785919,2.5776807880195403,1.7054000805033578,1.4790996784565917,3.5093606252534157,2.1506934288392148,1.5517514034949,3.2115700853139186,1.1166678855316972,1.1105373081124066,1.7437904048996258,1.4611608645633345,1.4105245149160697,0.9029233995312692,1.727956107616035,1.966793212276449,2.831721747874414,1.4430762738232767,2.0151483566117716,1.4348233729432454,2.3520033464745604,2.703167289653474,1.139270279010966,0.8284400397344388,1.624458471058044,0.8146685472496477,1.5855515138504914,2.189461564686439,1.659574962797619,2.086047783321069,1.9577025400646095,3.3550998904740115,2.5389760487876845,1.5558719488030066,1.7024027583234564,1.8002140795121588,0.8619232159018201,1.849732270086021,1.68533991644512,2.1395411424342328,1.2828921586826219
1443657600,0.7779203595720773,0.4528057272774936,0.49922396275021197,0.46691478125269165,0.7088995778109182,0.6913355993777979,0.49368784822625006,0.3623604000041712,0.7699017556217161,0.7064289778114925,2.059030768026305,2.455500094937424,2.3546583679876623,2.167201970750569,1.779338252796953,1.3405345090776657,1.4671984617582443,1.3059930570283638,1.1558702343016958,3.5214864436212707,2.1092165961326494,1.119285024649903,0.6491212213339029,2.4754451808672036,1.7737422794699886,1.785060417429513,3.618977360512781,2.0001715722793376,1.6411055038637439,3.02968672197715,1.1477769849769681,1.1951149114262005,1.7348098073323999,1.418857710400227,1.4916851692419235,0.9815469179426777,1.7872022599788633,2.0004812478473597,2.8543547641856972,1.4928723362561316,2.0116807268007784,1.4237344914635752,2.4569880148359755,2.7284427284427295,1.148929531710272,0.9246637369760634,1.7008242853336688,0.8650986753176528,1.536483622767322,2.216516441309125,1.6865068818179094,1.9599886752476035,1.854648335443276,3.447050625960398,2.7634126614543755,1.6062699411644181,1.527793468144968,1.7758442007081783,0.8224689261991035,1.8159297980434144,1.8433015842910396,2.247291410700324,1.346335558698378
1446336000,0.6283202904236008,0.40514196651144163,0.4256204297806295,0.42611640230828174,0.698397361843349,0.735391299338148,0.4399531164465222,0.35453967194652725,0.7780921998304577,0.677982173335862,2.160807954278556,2.1497694147027513,1.858940816832365,2.1516105896660327,1.4837737046734905,1.0615793511193077,1.3282007127495685,1.1608827173585456,1.0742793942333408,3.1827785872118968,1.8098439179718864,0.9996667777407531,0.6354266807994325,2.325720673959913,1.6470464023649893,1.4646649578908826,3.5424220701942413,2.0137167522270536,1.4981864059296641,2.819291810728737,1.0095410707279173,1.1274668975718876,1.6735257652255489,1.3824767434668876,1.3448728986360963,0.8882999607381233,1.7325827168522883,1.9139824517533306,2.695581280427868,1.4821835128461829,1.9511139952411851,1.4027972195302874,2.3374694590903666,2.422883713206295,1.1672830386066018,0.8522158565531966,1.552118336889195,0.7276741461656301,1.471218453530019,2.0889555690268153,1.5492667802602342,1.843212667592474,1.8034584663121451,3.4101344211308358,2.4509203205803773,1.547727073149314,1.5385525770755666,1.5437429829864406,0.8488936306552995,1.786539026745602,1.748469348443269,2.081983692617,1.2866356638937093
1448928000,0.6914847640640687,0.4718712315839144,0.5472262668608094,0.5439783859254659,0.798168413535256,0.7557246993198479,0.5004046896987161,0.37278803741436317,0.7985683103523119,0.6542765029395031,2.3487042981288653,2.262407033736578,2.0792597284569414,2.2711445113141457,1.6999920653812584,1.394775789791791,1.6332235508519404,1.4399410628774267,1.2646580210595024,3.6612706383299014,2.3405500292568755,1.2004545493382548,0.7723720861441378,2.764912560887965,2.037692023438737,1.8674478213108752,3.584179501277081,2.302680591111653,1.700244440939915,3.1629368324344784,1.189666655961529,1.321391203954252,1.8385212632055326,1.538914901280246,1.5406225927771993,0.9815469179426777,1.9307373384277697,2.046089703969666,2.975664841663589,1.5908532175139922,2.1198356045857665,1.4955194238062763,2.5510354029636684,2.9127745256777526,1.2737333786053169,0.9932985710608846,1.7679484981731883,0.9439488149950431,1.642637813695463,2.428337706291676,1.740629738770232,2.146494241430616,2.092878111015077,3.7654528926153747,2.9656135879022565,1.7892164037116183,1.608486785124456,2.3911823128076684,0.9314708320809124,1.7802410043246422,2.027039041246095,2.3411147101530214,1.5172007748634626
1451606400,0.6620433969446696,0.3755306152522472,0.4391380166236016,0.44776929478597527,0.7288935500786576,0.6548150735071894,0.4707453467990988,0.33251848984649596,0.6355193833411918,0.7204778394961303,2.0171339563862922,2.230178766266387,2.017732414144122,2.1754028908456555,1.585529519352962,1.2740624058931176,1.3733040464384494,1.14213127266852,1.2270215405435885,3.293284702853465,1.9285944688725525,1.0739307570359513,0.7518118665985024,2.3584553610078665,1.5799618702535314,1.5396669217594108,3.3649348654724163,1.9421238092663187,1.7032923755513545,2.949914515541356,1.041561063947683,1.0597215985630895,1.7913738459418485,1.3466453327155175,1.315045863583011,0.9587633908917478,1.7194048019070687,1.9463199002177245,2.616831087027002,1.3405731394658336,1.8734207884808418,1.418286924830793,2.2301533862913683,2.4513161999811834,1.1905001749119493,0.867057506593052,1.527748279615898,0.8272281356205783,1.4207191735249955,1.9834811026754833,1.5062914929751419,1.846473428093325,1.78983901186864,3.296161239909828,2.378099476695847,1.4875241676991624,1.6589177744308383,1.640910489412348,0.7728664427335692,1.7070243528492641,1.5890804086545585,2.0216264944639564,1.34706569011291
1454284800,0.6322514440821595,0.3850377194358484,0.397769942593842,0.4070629952599775,0.7184058730991086,0.698469411741002,0.5108087805692348,0.31952948633686723,0.5904180077492364,0.7344225718734748,2.032710280373831,2.047796858551632,1.7405214293180156,1.9833028742316,1.5241669536851195,1.0501362860694787,1.354070096208219,1.2869869462752592,1.168377128679373,3.159193306157477,1.87766327691289,1.0355760871418103,0.7244732532676478,2.288796341906368,1.8538219277641435,1.5123355562843916,3.232292204800267,1.7618803002856858,1.4817659105229992,2.718686061829088,0.9971211252192487,1.0911540188594522,1.7391056435403622,1.4045655620796258,1.3349708009100263,0.9343051411241011,1.739692764171459,1.910189668010293,2.652458467381352,1.4010233871340543,1.7349693676231353,1.3165532635560102,2.2262613210447864,2.6378473316969235,1.062292463767585,0.85377653822073,1.5852055688425537,0.7779083009765326,1.3831464350516078,2.01381669601052,1.5265555040913994,1.8573448749072803,1.8580048066623314,3.286941208469521,2.5615004646158352,1.5423469257224725,1.3587846244515749,1.8514220324619586,0.7464436583666094,1.640000083780336,1.6127980266941788,2.0171637428205482,1.2685557265787222
1456790400,0.665353613929393,0.44208034453745554,0.4041342616753435,0.4613380612946412,0.8023072889355009,0.7320496719208578,0.4874384442033222,0.34550749335612474,0.6560200086102626,0.7716085248797268,2.3598130841121487,2.175784162211109,1.9495657785311453,2.0923326133909286,1.429153948780073,1.3821646706355641,1.4310058971291406,1.4429853640055936,1.20897710612383,3.529285561038404,1.9897118992241476,1.1122854269300924,0.7135378079353059,2.059916707715731,1.6326272659286492,1.685434204292846,3.3370100948045955,1.8925568442966445,1.7919029615626967,3.083046049496904,1.0387835677771562,1.1136057476425685,1.7153473697215047,1.448005734102707,1.3856888231969744,0.9538717409382185,1.822112610870544,1.987162771408734,2.8769109636137564,1.4010233871340545,1.9902391748295318,1.3943495927661385,2.3955661592710946,2.7600004622010363,1.1337224742623024,0.8385982886523611,1.660105249441587,0.811535460961109,1.4896025273928741,2.195830256020741,1.6095414543770254,1.944316449418922,1.9826508314279385,3.5312720416376617,2.6165207609918317,1.7323991535366159,1.555235413528911,1.9485812061771635,0.8356205556050984,1.6253385249215078,1.7906801619913308,2.0707167625414478,1.3966509302397656
1459468800,0.6805046912086684,0.33113209332248483,0.4585052728106373,0.4735659970593806,0.7559094798397892,0.8780857730148278,0.5532824225156129,0.30769549006324565,0.49886415640422016,0.7327555837384625,2.001706881837226,2.329974608425884,1.8524067667329531,2.1834174104255593,1.6319724342864368,1.376298449165379,1.4328843118324062,1.3403185620217122,1.1953713065947646,3.8243785384874958,2.0824656393169514,1.1684377350153168,0.7143519301134784,2.4945942192862387,1.7208272562248828,1.683974179062588,3.4570786641903686,1.8878780250997877,1.7222290564645097,3.332913218221794,1.0074273347686618,1.1161514738578497,1.930202012117902,1.5700120464057936,1.407903416741219,1.1376899010405939,1.7642201463048899,2.034677572790041,2.7791467912597434,1.4893261997152705,1.9145056287331776,1.298196284885286,2.3887227347563056,2.5852644848675843,1.1734128768355134,0.8499361128200275,1.7171652166273894,0.8868971556739079,1.4972597101236464,2.205277497418425,1.6190638744323875,1.9001042719787227,1.9119010008335429,3.4927817380045054,2.719230323685959,1.6405634788695425,1.6496259758925944,2.0907200051729156,0.8733739589547199,1.8156698569586063,1.7802463860998365,2.102768347990341,1.466757968385056
1462060800,0.6114679834048903,0.38789759503491084,0.4173979035241664,0.41944416882402286,0.7506601084520129,0.7184338142848592,0.4837079861513741,0.32579522477284834,0.5524611318856653,0.7844242466943796,1.93187989758709,2.1658465628047234,1.9114295313592482,2.0902858621135687,1.4027850222074703,1.1071898138537126,1.310284584616799,1.1567894643174943,1.1144815189304573,3.310176382052202,1.9030011208067092,1.1004559031598802,0.6816335211006473,2.335892400166637,1.7103344071015603,1.7111350529184362,3.373607951976517,1.8114639145600344,1.6090540041825563,3.0248288030920483,0.9418468849984027,1.1251165459370294,1.7183505717634981,1.3421070719275336,1.4205546669558384,1.0052863349712144,1.7971488783967255,2.034677572790041,2.7346662088132048,1.4005701687429661,1.8365393361603333,1.4058807693458164,2.4296388664283137,2.626300429071832,1.1734128768355134,0.7912545549193125,1.6139922916545362,0.802005236491015,1.4402435604945254,2.057092184099832,1.518776415861233,1.8934255223408365,1.874984213215822,3.2301319239329267,2.316833011212252,1.5822323329541812,1.4645194307429303,1.9452317573902642,0.8338249494926193,1.6925382229809538,1.6496949844525153,2.0003029412026763,1.3240128346494158
1464739200,0.5654435115357049,0.3689757611307688,0.4047494822052522,0.4419949305887552,0.7139145087375787,0.8148902060175486,0.5035863965411567,0.34648063586953715,0.7132520583300007,0.779727095516569,2.149119404143068,2.13044639610212,1.9522914453312987,2.0954598370197903,1.6339481878388422,1.284032631344236,1.3984031385530165,1.3570030254493683,1.2358162004269182,3.3316014719036726,1.9707235806218948,1.1726865995062816,0.6898131233538551,2.1672717173520604,1.6683630106082705,1.720188677537052,3.408387415398955,1.9238376065302598,1.8501660720875877,3.1158537439258365,1.0060320060501458,1.1251165459370294,1.7089349521921913,1.4144578574761872,1.4404352030073833,1.0396131854336461,1.84020952805528,1.9812161837059132,2.828965043599867,1.4751252347597017,2.0011348427030047,1.4268194191020307,2.4296388664283137,2.724786695162025,1.1661018931792173,0.8953669963560642,1.676304652281705,0.8221112173501212,1.4988217964148554,2.150437263355639,1.556384212825416,1.960213018719702,1.8885851349697191,3.5296448698040255,2.7619088265240794,1.7718085571791058,1.6714032164984371,2.0098932008492203,0.8206419463385858,1.6946251998280326,1.7446414583778398,2.0448531180668783,1.3426317651366733
1467331200,0.6731828148845294,0.35813580886857355,0.393454181473659,0.4224472278024205,0.758649917071716,0.6334898361174992,0.5334931617373434,0.33205915286304505,0.6928368141122976,0.6565113557435229,1.98056426815453,2.215472345125639,1.8658495062989444,2.215085298855797,1.4814931559744364,1.1632801438793863,1.3985907388141323,1.219491915322916,1.0403671460162045,3.5098403743829736,2.1093979764653383,1.0141130736077077,0.7257170192872209,2.6968423236309578,1.7104357439352535,1.7848289538919186,3.332755932790577,1.8613308515588647,1.6736278460262382,3.0185936986856534,0.9666990292614506,1.1668873280524201,1.6692664739004717,1.4850445151148561,1.3480780876034493,0.9622844936166783,1.765647035015715,1.9103213724249808,2.7452698185248963,1.458824028688438,1.9900497512437811,1.4001421039747315,2.5580380452147344,2.53741170934627,1.1832577211655908,0.8520317462116704,1.6128194182235347,0.8019498388238072,1.477548265280571,2.0981940835358825,1.61456322550644,1.8786392378664265,1.8771705390993065,3.5231511505434208,2.5145772594752187,1.6082131408801972,1.4231164076631018,2.1561458221314123,0.8183790179451786,1.898049411583916,1.6749427382650435,2.223020912370379,1.3530025207477732
1470009600,0.6274325264943188,0.37227274869233307,0.41233998218439466,0.3685177944659413,0.7167933699229316,0.778664590227759,0.5367863294023888,0.3217627450223305,0.742621495365876,0.7469006003748775,1.826434753123049,2.3374838655818335,1.8068323686301213,1.9878970630757153,1.5839368316535196,1.170933302720698,1.4405103522390792,1.2970959462980107,1.134945977472223,3.467102592046499,2.058691294338767,1.0394659004479003,0.6740742351431864,2.410364567640856,1.585281909013162,1.7217289403704872,3.540620128182921,1.7047284962594411,1.879763827061728,3.0954560382355196,0.9750566577565063,1.2611359199335772,1.8071830771572057,1.4343356780133731,1.4201678249084466,1.032818435557168,1.7618526645966268,2.021495812951353,2.6867466247191327,1.5224818044857513,1.937449317290201,1.4150689920768074,2.6008993072061464,2.702433333714572,1.0960129122317224,0.8482533349202661,1.7167408210402124,0.8648478653982234,1.468216381499852,2.1833348106610186,1.6492229011881525,1.9904232777749966,1.929583780625347,3.5185517365087686,2.7636054421768708,1.5828011950875078,1.6023638941244849,2.220668889127863,0.788799053441136,1.7256882505757487,1.72229094288031,2.094343055167303,1.4154487909361317
