month,ratio_quantity.08N,ratio_quantity.08P,ratio_quantity.08Q,ratio_quantity.08R,ratio_quantity.08T,ratio_quantity.08V,ratio_quantity.08W,ratio_quantity.08X,ratio_quantity.08Y,ratio_quantity.09A,ratio_quantity.09C,ratio_quantity.09D,ratio_quantity.09E,ratio_quantity.09F,ratio_quantity.09G,ratio_quantity.09H,ratio_quantity.09J,ratio_quantity.09L,ratio_quantity.09N,ratio_quantity.09P,ratio_quantity.09W,ratio_quantity.09X,ratio_quantity.09Y,ratio_quantity.10A,ratio_quantity.10C,ratio_quantity.10D,ratio_quantity.10E,ratio_quantity.10J,ratio_quantity.10K,ratio_quantity.10L,ratio_quantity.10Q,ratio_quantity.10R,ratio_quantity.10V,ratio_quantity.10X,ratio_quantity.11A,ratio_quantity.11E,ratio_quantity.11J,ratio_quantity.11M,ratio_quantity.11N,ratio_quantity.11X,ratio_quantity.12D,ratio_quantity.12F,ratio_quantity.13T,ratio_quantity.14L,ratio_quantity.14Y,ratio_quantity.15A,ratio_quantity.15C,ratio_quantity.15D,ratio_quantity.15E,ratio_quantity.15F,ratio_quantity.15M,ratio_quantity.15N,ratio_quantity.99A,ratio_quantity.99C,ratio_quantity.99D,ratio_quantity.99E,ratio_quantity.99F,ratio_quantity.99G,ratio_quantity.99H,ratio_quantity.99J,ratio_quantity.99K,ratio_quantity.99M,ratio_quantity.99N
1477958400,12712.325637640048,10290.901951171223,12581.375297540331,11719.74941557274,17461.01277883352,14877.598384137085,15252.858963928207,9584.293674120747,14184.11754932502,14327.118710317085,39720.12085150988,31793.005430088015,41867.05547259052,42498.08129896556,34956.07678015161,28253.52440443383,29418.568509496246,24396.92490109817,21378.49180889217,49911.17783132017,37643.01146564869,22629.257891088608,17620.882464877563,53971.98533806915,27169.50666096372,39228.74932371507,59338.45813787514,30966.049524867714,37388.4234590395,47814.996189424084,22509.54486693711,32429.324812435403,36301.48920782221,30311.317752470146,30924.510111670366,24284.091291448596,32900.70835501173,33648.461607473124,48581.2487260253,33011.24957113196,39466.516122783214,43314.88187046402,40632.728919711306,40800.8822967039,20889.30837297847,18999.997919857808,31334.90393412624,18596.276443500767,29525.47470683899,35691.778792557365,35333.49696429361,38472.126510726914,43047.54024676393,46236.242098580275,44144.33945533612,32206.200622247714,33906.69857343084,32436.11031040936,18897.955240903062,31078.82626088906,32857.0284571131,29610.446283047102,30959.224790686814
1480550400,13227.841109644021,11031.754734147624,11987.150476694247,12857.392105736382,17973.862285950614,14929.243818400239,15863.54130090352,9692.053457118642,15200.336947040494,14457.903693252234,39396.33668860697,32521.732169177278,40525.80036040615,40971.10431697403,37266.85916217265,31474.624134974587,31064.85936701815,26801.854700191707,23017.4058788545,54996.060005449224,38708.624460275976,24565.46332144245,18598.354247314157,53984.36103522717,30323.327456523777,41623.33002705138,66246.1889286927,31958.125277216506,40492.063764898856,51321.03088314466,24138.529482235997,34717.13747248304,38962.956718576825,31720.92702269712,33148.51981743068,25963.938719280308,35248.45487792374,34423.22467320906,51178.68912886764,34690.92536458203,40066.5092545304,45163.76950392769,43447.582377979306,42504.84740228434,21313.424865958805,20036.451277396427,33253.93422814139,18676.788031346052,30748.243570689345,36861.65254889522,37251.105312919426,40760.763522963025,45034.57884636303,49504.65739812114,48447.48706362512,33398.44220248099,34225.93672247634,33704.19052638371,18303.704638604315,33892.493330508485,35240.392173110165,33959.339435362446,33087.70460155443
1483228800,11609.562822986452,10042.359018912694,11259.9095011359,11755.135783462523,17063.601606928576,13760.688276499062,14941.351735402204,9332.047098676629,13526.438452211069,13982.783060515987,36841.87136380665,30723.055059428225,44236.58646174144,40082.80285011224,33465.95698489937,26857.417481662593,28031.19404116598,23371.304160664902,21222.55975430632,49677.04457198942,35802.2319038459,22193.246637300075,16802.148199941472,47682.01461014272,28792.593903187873,38113.03178374501,58063.25175988029,28624.672656622934,34476.13592937003,44909.57922758503,21430.523697011435,30027.738029234988,35275.92691496838,28920.099932009405,30852.0532567972,22891.350012336552,32405.050498048262,32567.48806247948,46205.10981848415,31793.80969646195,35575.37092628988,42511.72758089732,39081.252245691634,39690.23650848765,19751.05460304919,18125.674830338947,29991.227556777958,17508.54079149052,28477.878796528024,33124.563402020285,34652.66169261759,36866.23194367315,41877.86288474118,44666.15566741151,44854.07991077922,32748.890465554872,32818.64505461741,30359.073860805933,16824.338406861858,31595.039745614857,32582.71114047715,29192.529724752774,30487.896355034707
1485907200,11467.146213685735,9579.384741859692,10747.080695857836,11090.959256010456,16447.924036103723,13271.983542337473,13923.185692119232,8640.121113797997,12898.858790243421,11977.417010673853,34789.20666957179,28045.382910375854,38575.54528354031,36853.02760211446,31052.962514402807,26680.91916259169,26351.89924566923,22185.43629309536,19699.64703787778,47843.28219680806,33708.024119237554,19823.312754255483,15948.316476416585,44932.03536262884,26617.30066713155,36203.53790290044,54349.617814977006,27006.42016836715,33141.738753392834,42150.965170246265,20387.31257018523,28291.50979926252,32626.873178730384,26391.737372163523,28670.7490292291,22138.48161855417,29966.287369374983,30211.035508125406,42293.09577496547,29892.283593175223,35187.835086279505,38967.089604793524,37073.94555770971,36149.61994793326,18610.50344406408,17115.326067041817,28535.309381762276,16144.508200704113,26026.53849832912,32159.526440064972,32696.890902331685,35324.737513377,38368.707277355046,42743.07122635231,40857.49187800028,29341.805821517377,31200.355514596264,29253.376471029354,15885.482159745785,29047.452212964967,31445.625457205562,28415.205882092552,28096.747999461684
1488326400,12495.142283714207,11263.773664223756,12320.050042012881,13061.920660210168,18262.87066311891,15510.283197101176,15917.794038383017,10127.217239584934,13866.19107324034,14123.2818516755,42177.79255827464,31140.802312881482,40546.06894830214,41280.46532654539,35019.65533350738,29825.73273227384,30020.42295591523,24860.874517790027,22416.28922419548,51043.82254416659,38593.559571691854,23306.54995830841,18133.562067059105,52946.8367422031,28481.242259296658,41657.70565293407,63382.460090904046,30044.961923329152,39775.05070894534,49937.66881768385,23238.508203683927,32437.201555913445,38036.69843054579,32081.537720615306,32726.085628998495,23895.163533185296,34653.77428954233,33419.42583476114,49168.983377490884,34442.883593879254,39025.04010539274,45886.46737249189,43180.83221729265,42398.99841111615,21465.99229095048,19184.45313989793,32271.322102453138,18191.164089176298,30362.19662489702,36010.827814188124,37302.331405384975,39605.47731273688,46115.827427271535,49346.72591872036,46362.66631915823,35770.943091608715,36216.844713089195,32938.94873291945,19093.20653329973,33805.85920855659,34670.15893055195,33311.988260603976,31743.79237880307
1491004800,11109.997941936894,9698.516414023992,10825.378997780343,11460.459625444095,16413.366172180755,14012.221132709106,14121.58034921575,8851.89198155375,13399.873176918192,12518.910115649245,37526.268727197945,28955.091139047425,40016.494891337796,38800.18531827515,30760.75617033031,26928.6099166635,27608.477023640582,23271.24941481012,19759.302775467735,48622.064735292406,34156.70700553556,20935.179290733664,16152.255788682674,49508.42865897002,27790.020053406482,37377.14664326773,57738.21630542112,28971.388799943066,34035.777980070874,45720.01100462472,20484.54584652531,28851.59529161764,34020.16387919173,27136.017985165778,30165.233019771265,23230.813872378054,31296.02737882805,31344.643096861597,43685.51779886938,30687.390717029775,34249.29534242819,40582.006682976324,38380.13945576924,37503.597816900394,18965.129469122414,17880.07331446683,29171.488690491784,16721.65992438064,26742.204067116585,33079.15685175875,33673.474991269126,35405.47131736349,40437.86842653649,44315.92443077938,41716.14062481089,30206.33682847521,30361.34101941747,30228.286972696736,16556.237986898373,31163.078005551546,31800.441654496637,29918.025926597307,29747.370645708546
1493596800,12524.363214594387,11133.234835258725,12081.003981894288,12057.800408786225,17865.049917581564,14415.798556736609,15443.59591591201,9730.794125673396,13717.528725299513,13483.831001607252,40057.24044547224,30299.890321596147,43417.87186664401,39113.699712643676,34168.42188512442,29615.311833182725,28942.01178390888,24720.028832080647,20618.734051160773,50719.48309610431,37241.24423638141,23485.130372733372,17603.99093558485,48362.77737238786,26142.806580517932,38693.556184201094,59562.35346076877,29339.61981679417,38040.34280342901,48098.68944877506,21224.79893561395,31043.9506547015,36600.671464400686,29730.75951744051,31084.990135416287,24053.794048186024,33486.15510183548,32339.81390113086,46780.98477585208,33418.68101858107,36464.440665770046,43322.70597249428,40824.09294960488,41230.952364278244,20342.110640202733,18660.318889430146,31289.527356918476,18068.054387347587,29325.99009584886,33758.660640249334,35250.904305774966,37732.85824176011,44089.93875885896,48637.59653859024,44880.93918640951,33528.037903520286,32959.76810809346,32300.728840083524,17397.695256709012,31498.772772649405,33172.25414130473,30681.12997347481,31309.748593784185
1496275200,12480.816834461762,10596.28591314031,11865.825281058334,12027.264345905116,17101.04104745709,13719.236829289253,15320.678874873982,9324.682604072706,13692.158216530413,13367.20514314854,41456.41263234645,30015.774907455943,41392.21213234965,40935.68483244606,35465.93339462462,29901.92756832176,29350.839404927312,24820.68694226516,21397.088870727024,50842.279370716744,37905.61759297782,22346.07478046448,17073.344239459664,51471.67996946309,29860.289142121772,39005.81007783109,59880.334269139785,30908.1860894333,37102.246393483554,46225.49071415161,22310.720071687516,30939.011225304766,38354.6236840629,28959.90271857367,31715.925421557164,23992.64181388369,33806.65514240396,33092.67924746817,47157.9505201209,33020.57298700388,37527.02394292705,44043.05961413006,42052.38390782955,40172.2776643009,20641.53062824537,19060.391079876066,31740.61642616252,18550.42294402516,29446.116543286535,35434.37281813288,36413.855975597726,39356.3564646281,44875.4801701231,48940.00705099145,45519.26623004256,33262.40863385255,35011.668137878754,32813.582027413635,18094.581814380734,32357.35187597574,35351.92979772425,31758.275208692194,31677.93944447876
1498867200,12654.357713701173,11415.903834392777,11508.675584481902,11900.280727938201,16342.871688536767,14581.395294259426,15491.908685082026,9124.617462718825,13320.747387071084,13122.658111657414,40602.49603953642,28950.963289635078,40354.3815602136,39301.88647326899,31873.436237912785,27610.335481037862,27731.51193115629,24343.343718576398,20174.305463069017,50108.386692243526,36058.59406485934,22420.280283383676,16935.09793398794,49301.27147682336,28207.368595623826,37603.974179012395,63210.37388462122,29104.68294824215,36678.471462079746,48345.426448117796,21582.57247093321,30589.07985439454,36258.503544212836,28610.450264892926,31297.51097191011,23038.978916461263,32497.140218021526,31568.584050882164,45530.768368056844,31773.770409691217,37086.974925844515,42024.33415701571,39885.32824924113,39476.424493792954,19768.05669276603,18335.978530432272,30411.81812243946,17537.641583714183,28473.18696247511,33472.28553481696,35166.84381068379,37916.15800910375,42722.335248368916,45497.631153805676,42433.81904733211,34524.7709533896,32477.176119112166,30911.663468713374,17641.225561506395,30893.360660907918,32488.908141913344,30901.657785149633,30550.39009359202
1501545600,12057.666103200308,11299.663132552432,11029.677233057579,11962.600049692082,16481.8504036392,13193.639934399083,14639.93673443658,9215.858819631312,13479.903707973728,12725.525566440047,40665.29398860809,29989.230926178592,43083.84554100708,39559.61626102852,33687.294742736936,29767.39485380825,28941.301302803295,23728.849374797504,21220.099431185965,51556.03640534397,37380.00006709831,22426.016586745667,16734.45584263666,51078.21029410331,28115.555233551033,37341.83693516699,59655.00985252328,30493.15925689569,36929.32490585023,47888.09173445874,22012.57184198314,31742.012365508588,36166.91573348264,29130.54031617187,31790.811079218143,24025.04764528492,33053.34239877311,32636.673532022367,46016.20437214923,31726.847766948864,36995.77439562642,43474.38357264606,42239.676898347476,40177.77416724032,19976.155631669306,18544.609239370857,31304.664264864903,17825.58218274557,28922.81930855838,34769.98080927968,35023.92506231252,38288.10047343896,44402.1813077151,47736.82126231262,44340.205699154445,34310.5513400501,35176.96897245602,31649.824580089255,17903.19574925839,31556.999787352368,33132.257041881436,29738.863173486392,30517.341454852274
1504224000,11913.13109487753,10648.77997153051,11537.99262634961,11321.688561330157,16325.220321543411,13455.976226940698,15148.32252480364,9008.136062362544,12591.590354522685,12907.103504747947,38695.70396893744,28912.923991718733,42139.54669141498,40351.8716002886,34141.48823461745,29582.332563510405,28387.844312274327,23998.94303280262,21089.67311000009,49122.54429708222,36897.05499751901,22707.069043283598,16835.016984920836,47375.26895342038,29804.851768744757,38500.37727434891,60330.62770413174,30128.748384641258,36577.31828411582,47876.34031987349,21444.03401743387,31281.20570436988,35792.424121033706,28304.044256738784,31452.350865922544,23243.631473888126,32086.25528309362,31309.266575298443,43677.709987434224,32688.669839206726,35584.79224471036,42349.12920680223,40107.96102203403,38872.837976377625,19799.886524160727,18190.83673575437,30653.405149073238,17324.681670699578,27824.068883506647,33904.33491151916,34631.78958579928,36880.36896314648,42264.37264513962,46585.80399541138,45096.21231238809,32654.574458508123,33983.36161445743,31633.61945636623,16952.58052334477,30700.16743703865,32737.8120287959,30437.47942971729,30831.182091741324
1506816000,12206.817043243054,9966.636110353878,10982.71432067046,11598.060984729482,16653.026603264363,12867.739945062342,15238.114469859973,9232.148909185065,12588.102076844454,13073.145526817518,40502.81983703246,29280.17354514806,38843.418365067584,39635.933278755634,32300.188248405288,27805.3897593817,28558.175321367584,24935.39388612705,21093.91918678979,50838.43666025853,37141.31377953021,21701.7754109709,16728.694914112493,51654.898083432774,27582.84778915089,39291.4838422108,59963.76205743344,29088.217463122128,35954.706261663065,46285.98862217289,21485.03586023979,31468.40821340822,35466.1779158535,28234.677826202722,30723.410155658297,23423.70848907595,32781.11668203643,31287.88235824434,46137.77294023659,32048.193373473994,36210.49412905449,42163.53235162873,40299.13885981064,39646.446483546046,19806.059169642736,18490.753037724924,30164.965765625115,17049.61583822188,28274.735165266684,33809.852172096376,34362.09943896528,37607.45472048535,42872.385020134,45718.01484365716,39909.1993050504,32848.45987313,34000.775831286446,31670.9253280428,16997.417303047463,31053.141903430806,33350.18346143902,31039.98731685405,30289.461651751244
1509494400,12520.496709316625,10489.454118929201,11656.247497691935,11389.391735668716,16854.847445759064,14031.696865131511,14482.504447251731,9064.70957645162,12441.257856567287,12594.474458269384,37201.876542092024,29744.88632704727,42495.68697613298,39116.67236234728,32925.52733085788,28209.19230769231,28354.391397752883,24528.01171068243,20429.229113484955,49051.95627707468,37083.14418349164,21324.704768261647,16500.965365212138,54348.43889189071,28565.460611523842,37693.855071947575,59755.36378761623,30258.381847494864,36063.21117763692,46331.74138600678,21558.676113748046,30478.242835101333,34856.731813145365,27182.707371826153,31512.956355600993,23898.77060242138,32817.736204360786,31391.026675814195,45446.6650748641,31388.549690926036,34741.01618979737,42906.27993882808,40392.439367170664,39305.063548327955,20180.45853194373,18704.104359890705,30689.682777031798,17376.506713235656,27970.322541035173,33502.69752542864,34878.46473972099,37476.96797848861,42318.6485452699,46317.92873102106,43265.49253300976,33130.48960516176,33667.6182641779,30910.292833631993,17219.837012813587,30116.87853159207,33509.81245478978,30266.54878403255,30913.915937899197
1512086400,12682.410614560195,10501.63398029593,10965.648353318444,11270.225413818078,17080.30107371985,13003.079447253207,14744.814313869456,8940.649382673,13659.949623178163,12011.755399473226,42085.6523803423,29361.249172910524,38357.45056309302,40286.791413858155,33728.39695845019,29073.81007994334,27772.648603815305,24946.03905880801,21718.597814163968,52682.66783420901,36653.27151094497,21719.93937170068,17218.880030167536,49013.44402655082,28021.00690669235,38047.1322738147,61231.161363714695,29667.33171299678,37594.2372881356,47616.76878716887,21087.32339828704,31241.01949783067,37051.61035166246,27349.003458207222,32280.72617645071,23680.843316855673,32748.724589296107,31577.878342028365,44365.05103595765,32998.03747398607,35960.3757125071,42415.938791233944,40036.31958082773,38910.238583953396,20327.337944940562,18418.979331189363,30834.76375843471,17072.256990795267,27811.535295231977,33049.16803813245,35606.46941908716,38081.50353596732,42370.956179570305,47435.46437252143,44365.89730810572,32570.304169797273,33926.13035196329,31237.359697741027,17322.305290472985,33495.41050099874,33650.5550591389,31015.552898483707,31481.3098508855
1514764800,12425.667778167777,10729.14637012595,11579.271088325864,10818.954216633489,16820.354929142773,13434.802787824225,15079.45032828957,9277.345387527394,12383.234773869352,12647.69375005477,39723.785636274624,29263.925894864296,41459.83394948446,38627.152932537116,32646.822774883905,29036.910689133103,28481.8709612391,24701.831023820112,20104.63291172934,47651.11020304193,37350.20113115354,22832.07219373932,17220.332746355623,50008.04593794007,28928.126423926104,38116.22790656365,59643.901194735714,29253.697991121815,36680.11335067927,43426.31177969858,21582.135640114167,30418.525020423047,34685.81243108188,27004.21811388098,30685.348603823142,23143.20947645397,31809.788419125452,30939.466564162343,43845.46165459097,30584.96867638777,34710.21103827449,43109.848792302146,40497.91739102318,39208.07158693873,19821.0254920213,18114.63082946882,30376.981119870044,17499.062298200603,28058.828639567797,34294.93317978644,35326.40606443896,35980.26277207628,43097.37747213589,46414.521422893115,40156.8140578684,31770.477210793866,32533.200967317858,31969.376321465377,17206.71321160043,30216.87017615314,33599.75385266423,29422.310241480845,29683.512750192738
1517443200,10942.665039734684,9169.72676840918,9996.516047271694,10338.633848704076,15782.848873077239,11882.967984561335,13925.089735678295,8325.479743606935,12057.863416943872,11629.883937814782,34422.28155157522,26078.666788484436,36920.78664380376,34604.56664320613,29848.925280538322,24748.254047060243,23962.96966896007,20616.01797096997,18310.783014813074,44863.45944568604,32269.926110433138,20017.983559135093,15289.412398022214,43955.04933101035,25067.296013904263,31532.97242174337,51060.50805929883,26212.861961954433,32033.858090852707,41284.85022642606,18601.287772572032,27993.477289391594,31978.80734926698,24983.24062034852,28523.056975933763,21864.54237877127,28733.61184028134,28152.381092467538,39668.23594145864,29501.794168777284,32244.713462333664,39450.51193320619,36267.68221241631,35617.47106386503,17842.28730408112,16670.964356537635,27157.092603396508,15849.786873350784,25797.557457158597,29557.755150539346,31791.443941860474,33970.02817821703,38510.470557935725,39794.44540870391,38124.75365603585,30434.47250474056,29128.593641868516,26798.89076540692,14974.970865578453,27371.774984036092,30640.684175289844,25662.571710132677,27316.059519211314
1519862400,12286.90563501368,9853.972393555123,10984.442188333418,10843.244540331107,17173.640036183464,12503.54946612842,14584.223266163126,8947.234256802007,13152.316637890628,12953.468248916639,38655.370648259326,28610.398698384633,37814.74582727949,39661.276521969696,31286.960442207954,29807.428164153353,28256.013599565034,23671.48312966753,20887.318256680894,48974.176821501365,36031.6475405726,20826.45060445317,16657.01843068786,49084.7270795842,27564.222631285036,40358.96509269346,59520.94927476398,29662.073442251436,36722.67209246658,44812.75100401605,20343.047085973736,29865.99493380987,34562.6873139881,27154.53638172498,30401.337503443006,22758.972155214335,32346.41170815751,30598.331457900265,42514.83585841004,31740.237899489304,34567.21697834686,43569.126200882456,40248.86167188079,39633.13776983924,19942.985945752396,17850.292843065625,29149.224055414124,17246.65342324916,27847.905938255353,33430.619751408565,35962.31079450906,36928.31542559535,42481.148547418685,47259.01921003088,41485.424481116526,32685.922619261215,35019.15915688639,31834.201272694423,16765.546309790247,30685.584748914294,32848.45384060055,27965.710413770044,29753.58754580849
1522540800,11606.259926423556,9838.379326978295,10282.125140651662,10532.59193826249,15801.277107690412,12808.983337134829,13885.459264803676,8595.707148147507,11271.48384877526,11764.3443451292,37739.70739238951,25911.999106319643,40852.894216882414,35757.9043189572,30994.62999617342,26586.277684092183,26393.116913072274,22427.89759894749,20273.38827830721,45735.100244706446,34063.90437661396,20966.36141615856,16585.96652550917,48088.30531805579,26947.419855222335,36730.502210433246,56864.02537509364,29012.26219668735,34566.71761540377,43672.175766973094,20001.193550252032,29484.300542631958,35165.32872197509,26288.501929990347,29835.840181122836,22504.558321226174,30642.580770032837,29159.81657335518,42935.20446219579,30063.556752881053,33164.90144784675,41222.8369174028,37479.852139752285,37320.53037133169,18320.77467559409,17730.675790046953,28742.07477746219,16740.726892723014,26534.952028861313,31491.862944179742,33012.99354677564,35270.66956329988,41020.01065690034,43092.64239566485,39299.37863450357,31324.389150655832,30402.009657243478,31504.373202944385,15881.799510779758,28121.142627401354,32319.67879922311,26114.54979431111,28502.449910003303
1525132800,12885.80349690424,10225.732220453076,10850.636303797774,11224.207663302159,17292.776551575113,13509.570423055155,14772.152548305583,8818.704631438392,12343.991746013973,12063.605843737487,39883.089357880555,28264.872413586985,38945.241237003844,39910.227811208664,32752.73285993269,28461.840914022345,27912.78928643053,23456.42783606773,21101.280138814498,46011.45295246986,35468.92751785355,21063.89637211154,16715.296156760738,50568.17081319788,29746.892182396965,38285.227724170814,58953.83579618448,28734.096719121808,37267.414325959275,46747.72686383326,20691.326003490412,32019.302234758077,35022.53867840837,26996.682984699673,31039.70104033843,23192.60501135452,31366.23812911924,29817.806140741304,43511.726348337375,32111.401051366705,34941.73409090909,42615.15557022592,39170.592677702494,38893.125852572535,19957.51997412433,18151.4864233845,29964.753726404055,17236.284948445544,27717.329541380688,32364.6421004774,35132.948217230936,36708.226549721374,42541.40903909038,46305.66905751748,39924.65150916987,32414.389043333715,33558.73206129128,32178.42723254133,17165.588081326357,30260.69872893822,33450.5926573119,30715.688206138584,30629.014539514068
1527811200,12047.638514059725,9677.540625215019,10637.484314653624,10687.292457279369,16993.97987294669,13303.021063620732,14441.568073459293,8972.080273211619,12034.914792908856,11936.552744617602,38952.15584260256,26618.065325684962,38484.0023534408,37889.443581451014,31346.831524111614,28346.67055114816,27374.23157254309,22271.148241013456,20999.98228254033,45697.50324546298,36259.47781009819,21853.89700517378,16303.998958143133,47450.69075811611,28282.246301958516,37837.58478051878,57137.66085243381,28169.649859448742,35324.08554593872,44303.900721484766,19976.751964675404,29783.616461662656,34346.777827264974,27537.12394604299,30334.068173548818,22573.609856440064,31507.03485165713,29174.643774703563,42926.57788729897,31265.702067469923,33357.656932251324,42225.3309314237,38450.27995264977,37046.610572617246,19527.736944804958,18016.601159509744,29334.29491715649,16555.873711429664,27759.512448330457,32818.29299180589,35051.61176396634,36231.759120794486,41778.099342577625,44575.25747770051,40168.03358933749,32304.367579875976,31516.57198032192,31384.126125647497,16209.948754610294,30479.045875240903,32685.48634187223,30011.877428315256,28436.661675884337
1530403200,11616.105003602388,10330.412433446301,10637.104846993334,10753.28686529991,16161.92662435036,12528.023754192543,14314.55069286877,8599.997039244812,12207.345472809753,11876.865207848927,36811.73134328358,27143.485675821885,40428.59433836885,37302.767273189966,30947.889756727363,28338.505395441858,25735.19102322359,22424.704467692038,20452.32860567231,44746.88766133688,34296.01622574722,20243.232371721915,16440.130622145654,50153.85725125538,28137.039291757814,34665.46585711894,57790.04562638509,28503.596780676988,35922.28496407934,45258.936045103954,19770.394129349486,29488.135254622997,33978.67995584703,27165.819479928596,30441.27946844609,22760.67999021597,30504.356380802194,29338.19265805909,41880.272861011086,30931.33402533561,33900.87508697219,42281.08928836726,37546.29931578866,37184.6162856444,18802.45937895732,17876.50508954181,28873.807561843954,16946.07456102338,26872.865936202335,32264.076066304886,34433.23512751111,36016.6770833843,41433.847634593185,43515.494480923924,40114.23326108116,30913.51267826292,30508.109617696686,30583.345207064765,16946.510500388056,29738.30781461454,31923.32036787534,29264.325329562722,29716.02168215779
1533081600,11850.606626933575,10097.890802545437,10911.050802621297,11112.562397514064,17159.308508005037,13873.007873919398,14801.132138241657,8866.26498475625,11671.352462601697,11899.520459053678,41760.448333643624,27033.226208459204,39230.42276798408,36844.588416957034,32118.361603805377,28696.37109098364,28280.33049292856,22810.7792831643,20977.32679544417,45676.93357381245,36245.813552941494,21544.13506154373,16898.405513499605,49381.76300452437,29050.728754940712,39054.56789906516,57736.5869039214,27593.044727377048,36994.50411167365,47680.983422970035,20242.637165679545,30049.36173541901,34822.78279819172,27298.342049494724,31095.249439938758,22726.90541768209,31071.288203997436,29768.49780380673,44635.124106337185,32132.629457074116,33353.68599882837,43768.39479927199,39354.03896482645,37411.73024949727,19974.037739074076,17973.229628679303,30049.320324132557,17063.771261505146,27961.576519897004,32928.61677756801,35534.19116723803,37107.28300216578,41976.711515943054,44961.02632130775,40566.92989048742,32694.89189585128,32429.96660022624,32126.520223373696,17292.621911657854,29946.001919094982,33790.10027379308,29030.640044579784,30325.1246814374
1535760000,10814.177205013886,10049.825433673936,9879.865515947467,10520.076238307945,16084.851571810763,12359.241216055445,14504.340854082984,8208.11563796649,11392.75213092127,11260.542649421282,34410.56133334324,25344.52797037654,37909.99737939672,34374.58141375601,29989.251603292683,27170.828240975352,26170.553489728918,21786.3004545405,20034.990852267438,41375.90098539086,33308.44528038083,19946.9356556193,15266.463520025249,44944.8589881489,25570.175077663713,32364.08946920439,54214.964471457235,27375.590920708226,33162.90642627651,42550.18617149884,18929.27497391487,29144.974679799525,31670.3435248801,25855.988324012164,29187.797094268168,21204.631906113846,29033.375251001173,27794.18134256588,39989.48507529985,29705.57112654367,32566.655338974924,39259.56517225524,35258.52895238205,35172.287804900814,17416.87930758419,16702.70173210013,27798.522688694684,16091.130787006985,25458.71290443082,30086.94566010004,32619.30818285395,34258.06843426259,38530.61512981234,40148.6127101868,38004.69435526621,29186.41732564447,32189.952722495047,29723.56235391391,15193.28246996328,28199.449115468167,30273.554361615687,26748.445102973023,27968.234762988843
1538352000,11678.658975807128,9709.302294135381,11144.193921617532,10948.00876674769,17058.74622028104,12867.717297044888,14844.513986159025,8978.564468871673,12040.366809187239,12136.8763462357,40415.23439242332,26679.48944864715,40111.51624469325,36317.84197455781,31441.764772975497,29409.716363853164,27643.827539510046,23043.496721516978,20813.227623248546,45825.09072367587,35289.87791933826,20881.830204391226,16620.97182860682,49998.23063431181,27817.57763015604,42607.12863296226,57761.663197107475,26729.127076499833,34569.08362490058,46535.16233071125,19599.589288957173,31060.875576436312,35960.50758224712,26652.06357678323,30794.707482103615,22875.27637492693,31044.30233108362,30241.342332772532,43940.64867801958,31467.90451093389,34221.46269155288,43202.19807938845,37653.01307307439,37720.39855418864,19613.15847548876,18428.07467549069,29683.486633282733,17041.94025368527,28184.666284431572,32767.463305553585,35144.874574365655,36826.27313595851,41720.06525242976,43975.85138473719,39592.997164337365,32431.631542707077,32786.92249714667,31855.847080359745,16851.093223365915,29721.039525101925,32316.998156331403,28779.20267266437,30509.317658805037
1541030400,11097.495849312329,9529.388164438564,10349.306673622414,10911.592414072706,16726.88841901412,12672.133424311767,14601.359402790973,8768.592809229147,11829.039984531792,10963.739338633126,39187.23893081527,25053.132845677505,37856.910889700914,36237.45950269306,31458.568933809318,28423.425189513935,27873.95133102278,22413.75148173523,19686.119315347296,44029.739407306326,34821.86556142475,20648.857643253046,16014.910842572537,47926.253932616746,26081.626698558674,38216.137142056265,57105.04700778672,28715.887306927463,35449.65306092553,46779.565220394696,18331.05879955701,29165.3263350657,33596.51925899516,26487.99663096269,30509.567058441284,22238.446663934654,29645.173893782183,29149.882179676,41849.61305638598,30665.265104936636,32900.309484373494,42721.62445285258,36678.00776147732,36841.64481595183,18505.637755737083,17138.324027028062,28754.32388800895,16610.67121960063,26194.90701431299,31811.655900088554,34646.606755094625,35566.452994572996,40748.77348094994,41321.73952579054,40328.41932812659,31129.32455752526,31806.925432906835,30411.540034306785,16110.523228622658,28990.28808808406,32345.97384503711,27967.039366972076,29667.0052713455
1543622400,11601.762269500048,9204.584383560394,9997.395614837125,11002.266703267527,16135.534678087866,12642.416872597678,14483.622922282297,8484.13665982894,11395.985614001956,11041.116638558606,40116.42275818501,25822.53895774219,37345.406075038416,34265.14124750933,30947.289226397766,27860.482026448117,25764.750456392434,23106.301158883336,20491.911928061356,42333.32099750994,34016.592510369024,20864.491304097086,16048.978619402887,45684.701206338206,28416.62719822084,36562.33494814531,55514.93268974384,26760.591116931457,34612.922602100865,46519.91229584612,19659.587912777686,29154.502447052142,34250.899815372664,26342.40849073524,30091.587027584195,22861.96140059347,29817.971761427576,28798.66445125662,42045.24823993852,31037.905780845565,31908.33649141073,41847.5092954453,36756.393116092375,35345.12873449495,18961.30723274799,17775.369292915337,28958.322830182395,16746.719094732485,26602.59562744225,31546.268217441488,34138.27902455679,35933.51583922204,40256.478677568375,42428.85947814867,39551.914488293034,32589.02205638652,31508.20591211488,31088.140463227526,16580.295007466084,29271.415415713673,31726.558173569443,29053.306891640193,29525.264795803632
